userid,group,retention_1
9288728,B,False
9288746,A,True
9288915,B,False
9288997,A,True
9289080,B,False
9289287,B,False
9289372,B,True
9289383,A,False
9289572,A,False
9289925,A,False
9289953,B,False
9289992,B,False
9290165,A,False
9290201,A,True
9290640,A,False
9290696,B,False
9290704,A,True
9290877,A,True
9290940,A,False
9291085,A,True
9291159,B,False
9291223,A,False
9291396,A,True
9291492,A,False
9291506,B,False
9291555,B,False
9291743,B,True
9291783,B,True
9291971,B,False
9292119,A,False
9292509,B,True
9292597,A,True
9292621,A,False
9292751,A,False
9292771,A,False
9292788,B,False
9292809,B,False
9292833,A,False
9292842,B,False
9292907,B,False
9292961,B,False
9292972,B,True
9292977,A,False
9293015,B,False
9293117,B,True
9293186,A,False
9293277,A,True
9293380,B,True
9293506,A,True
9293748,B,True
9293864,A,True
9293876,B,False
9293942,A,True
9293968,A,False
9293984,B,False
9294021,B,False
9294098,A,False
9294303,A,True
9294318,A,True
9294637,A,True
9294708,A,False
9294899,A,False
9294914,B,False
9295068,A,True
9295274,B,False
9295351,A,True
9295425,A,True
9295456,B,True
9295502,A,False
9295529,A,True
9295545,A,False
9295574,B,False
9295799,B,True
9295915,B,False
9295975,A,True
9295994,A,True
9296157,B,False
9296208,A,False
9296474,B,False
9296625,A,False
9296748,A,True
9296839,B,False
9296966,A,True
9297125,B,True
9297133,A,True
9297154,B,False
9297168,A,True
9297318,B,True
9297389,B,True
9297419,B,True
9297528,A,True
9297658,B,True
9297737,A,False
9297767,B,True
9297811,B,False
9297925,A,False
9298123,B,False
9298144,A,True
9298156,B,False
9298434,B,True
9298754,B,False
9298948,B,True
9299035,A,False
9299088,A,False
9299147,B,False
9299510,B,False
9299605,A,True
9299711,B,True
9299816,A,True
9299820,B,True
9299971,A,True
9300057,A,True
9300204,B,False
9300335,B,True
9300562,A,False
9301007,A,False
9301113,B,False
9301217,B,False
9301352,B,False
9301364,A,True
9301375,B,False
9301398,B,True
9301676,B,True
9301677,A,False
9301962,B,False
9302030,A,True
9302240,B,False
9302285,B,True
9302371,A,False
9302410,B,False
9302777,A,True
9302804,A,True
9302841,A,True
9302875,A,True
9302915,B,True
9302980,B,False
9303097,B,False
9303103,A,False
9303200,B,True
9303203,A,False
9303318,A,False
9303340,A,False
9303581,A,False
9303625,B,False
9303727,A,True
9303843,A,True
9304350,A,True
9304431,A,True
9304626,A,True
9304833,B,True
9304907,B,True
9305050,A,False
9305846,B,False
9305860,B,False
9305862,B,True
9306186,A,False
9306191,B,True
9306211,A,False
9306257,B,True
9306269,A,False
9306719,A,True
9306764,B,True
9306870,A,False
9306940,A,True
9306959,A,False
9307239,B,False
9307472,A,True
9307660,B,False
9307751,A,True
9307803,A,False
9307859,A,True
9307888,B,True
9307923,A,True
9308130,B,True
9308146,B,True
9308261,B,False
9308330,B,False
9308466,B,True
9308510,A,False
9308812,B,True
9308876,A,True
9309043,A,False
9309596,A,True
9309757,A,False
9309921,B,False
9310140,B,False
9310368,A,True
9310385,B,False
9310475,B,True
9310533,B,True
9310579,B,False
9310594,A,True
9310633,B,False
9310665,B,False
9310701,A,False
9310702,B,False
9310732,B,True
9311008,A,True
9311161,B,False
9311253,B,False
9311436,B,False
9311496,B,True
9311610,A,True
9311983,B,False
9312160,B,False
9312225,B,False
9312301,A,True
9312348,A,True
9312450,B,False
9312494,B,False
9312612,A,True
9312716,A,True
9312753,A,True
9312779,B,True
9312811,B,False
9312929,B,False
9312984,B,True
9313179,A,True
9313495,B,False
9313510,A,True
9313526,B,True
9313662,A,False
9313958,A,True
9313963,A,False
9313970,A,False
9314036,B,True
9314047,B,False
9314347,B,True
9314435,A,True
9314647,B,True
9314796,A,True
9314987,B,False
9315079,A,False
9315094,B,False
9315252,B,False
9315274,B,False
9315295,A,True
9315530,A,True
9315872,B,False
9315892,B,False
9315936,A,False
9316378,A,False
9316502,B,False
9316795,B,False
9317162,B,True
9317249,B,False
9317491,B,False
9317588,A,True
9317762,A,False
9317819,A,False
9317961,A,True
9317992,A,True
9318135,A,False
9318222,B,False
9318310,A,True
9318317,A,False
9318371,A,False
9318516,B,True
9318605,B,True
9318668,A,False
9318744,B,False
9318771,A,False
9318781,B,False
9318987,B,True
9319084,B,False
9319233,A,True
9319264,A,True
9319474,A,False
9319587,A,False
9319631,A,False
9319687,A,False
9319765,A,False
9319880,A,True
9319990,B,True
9319993,A,True
9320051,B,True
9320057,B,True
9320125,A,False
9320342,B,False
9320666,B,True
9320720,B,True
9320739,B,False
9320797,A,False
9320812,B,False
9321077,A,False
9321112,B,False
9321134,B,False
9321393,B,False
9321495,A,False
9321692,B,False
9321709,B,False
9321856,A,True
9322015,A,True
9322029,A,False
9322043,B,True
9322052,A,True
9322140,A,True
9322313,B,False
9322352,B,False
9322784,A,False
9322833,A,False
9322880,A,True
9322900,B,False
9323337,A,False
9323570,A,False
9323604,A,True
9323657,B,True
9323721,A,True
9323725,A,False
9323822,B,True
9323832,A,False
9324203,B,False
9324305,A,False
9324317,B,False
9324448,A,True
9324538,A,False
9324659,A,False
9324662,A,False
9324720,B,True
9324889,B,True
9324913,A,False
9324996,B,False
9325026,B,False
9325106,B,True
9325213,A,True
9325304,B,False
9325572,B,True
9325843,A,True
9325951,B,False
9326136,B,True
9326280,B,False
9326364,A,True
9326714,A,True
9326849,A,False
9327017,B,True
9327099,B,False
9327244,B,False
9327254,A,True
9327297,B,False
9327405,B,False
9327592,A,True
9327654,B,False
9328125,B,False
9328248,A,False
9328266,A,False
9328498,B,False
9328533,A,False
9328777,B,True
9328924,B,False
9328969,B,False
9329094,A,False
9329154,A,False
9329324,B,False
9329355,A,False
9329433,A,False
9329671,A,True
9329696,B,False
9329792,B,False
9330083,B,False
9330093,A,True
9330199,B,False
9330248,B,False
9330374,B,True
9330486,B,True
9330586,B,False
9330607,A,True
9330735,A,True
9330775,B,True
9330942,B,False
9331424,B,False
9331440,A,True
9331740,A,False
9331801,A,True
9331808,B,False
9331853,B,True
9331869,B,False
9331945,B,True
9332036,B,True
9332087,A,True
9332114,A,True
9332137,B,False
9332161,B,False
9332354,B,False
9332422,A,True
9332482,A,False
9332601,B,False
9332612,B,False
9332655,B,False
9332677,B,True
9332684,A,False
9333036,B,False
9333155,A,False
9333252,A,False
9333512,A,False
9333970,A,False
9334050,B,False
9334110,B,False
9334232,B,False
9334255,B,False
9334335,A,False
9334451,B,True
9334513,B,False
9334544,B,False
9334634,A,True
9334666,B,False
9334679,A,False
9334713,B,False
9334776,B,False
9334791,B,True
9335098,B,True
9335313,A,False
9335409,B,False
9335554,A,False
9335687,B,False
9335800,B,False
9335804,B,True
9335897,B,False
9336104,A,True
9336364,A,False
9336370,B,True
9336571,A,False
9336991,B,False
9336994,B,True
9337016,B,True
9337236,A,False
9337309,B,False
9337343,B,True
9337537,B,False
9337574,B,True
9337591,B,False
9337723,B,True
9337727,B,False
9337937,B,False
9337972,A,True
9338050,A,False
9338063,B,False
9338243,A,False
9338342,B,True
9338349,B,True
9338402,A,True
9338415,A,False
9338427,A,False
9338600,B,True
9338648,A,True
9338657,B,False
9338674,A,True
9338794,A,True
9338841,A,True
9338860,B,True
9339147,A,True
9339156,B,True
9339157,B,True
9339375,B,True
9339465,B,True
9339562,B,False
9339579,B,True
9340042,A,False
9340194,B,False
9340294,A,False
9340321,A,False
9340359,B,False
9340510,B,False
9340567,B,False
9340610,A,False
9341151,B,True
9341260,B,False
9341319,B,True
9341589,B,True
9341666,A,True
9341677,A,False
9341678,B,False
9341742,A,False
9341867,B,True
9342067,B,False
9342106,B,False
9342410,B,False
9342437,B,False
9342502,B,True
9342539,A,True
9342670,B,True
9342717,A,False
9342978,B,False
9343302,B,False
9343330,B,False
9343454,A,True
9343830,A,True
9343927,A,False
9344232,A,False
9344333,A,False
9344609,A,True
9344730,B,False
9344763,B,False
9344817,B,False
9345038,B,False
9345080,A,False
9345336,B,False
9345904,B,False
9346019,B,False
9346032,B,False
9346077,B,True
9346310,B,False
9346337,A,True
9346457,A,False
9346522,A,True
9346556,A,False
9346658,B,False
9346774,A,False
9346832,A,False
9346911,B,True
9347008,B,True
9347033,B,False
9347094,A,False
9347152,A,True
9347383,A,True
9347493,A,False
9347557,B,False
9347667,A,False
9347770,B,False
9348228,A,True
9348445,B,True
9348662,A,True
9348971,A,False
9349004,A,False
9349040,A,True
9349228,A,True
9349288,A,True
9349295,B,False
9349559,B,True
9350243,A,True
9350328,B,True
9350357,B,False
9350464,A,True
9350651,B,True
9350720,B,True
9350723,B,True
9350727,A,True
9350952,A,True
9351146,B,True
9351163,A,False
9351250,B,True
9351535,A,True
9351627,B,False
9351669,B,False
9351745,B,True
9351892,A,True
9351934,B,False
9352053,B,False
9352155,A,False
9352241,B,True
9352309,A,False
9352477,B,False
9352500,A,False
9352598,B,False
9352817,A,False
9352857,B,True
9352936,A,True
9353153,B,False
9353161,A,False
9353377,A,False
9354016,B,True
9354068,B,False
9354119,B,True
9354156,B,True
9354360,B,False
9354455,A,True
9354603,B,True
9354806,A,False
9354858,A,False
9354870,B,True
9354880,B,True
9355133,A,True
9355155,A,True
9355201,B,True
9355436,A,True
9355463,A,False
9355473,A,True
9355535,B,False
9355544,B,False
9355573,B,True
9355595,B,False
9355805,B,False
9356077,B,False
9356084,B,False
9356119,B,False
9356138,A,False
9356193,B,False
9356254,B,False
9356443,B,False
9356589,A,False
9356712,A,False
9356780,B,True
9356785,B,True
9356949,A,False
9357175,B,False
9357237,A,False
9357302,B,False
9357441,A,False
9357579,B,True
9357660,A,True
9357672,B,True
9357823,A,False
9357962,A,True
9357981,B,False
9358030,A,False
9358055,A,True
9358219,B,False
9358315,B,False
9358405,A,False
9358820,B,True
9358841,B,False
9358862,B,True
9359266,B,False
9359295,B,True
9359314,A,False
9359317,B,True
9359510,B,True
9359537,B,True
9359569,A,False
9359682,B,True
9359802,B,False
9359812,A,True
9360027,A,False
9360163,B,False
9360174,B,True
9360510,A,False
9360536,B,True
9361044,B,False
9361164,B,True
9361167,B,False
9361381,A,False
9361493,B,False
9361811,A,False
9361831,A,True
9361930,A,True
9362061,A,True
9362096,B,True
9362147,B,True
9362157,A,False
9362200,A,False
9362280,A,True
9362417,B,True
9362507,A,True
9362516,A,True
9362771,A,False
9362842,B,True
9363051,B,False
9363080,A,True
9363340,B,False
9363344,A,False
9363540,A,True
9363544,B,True
9363554,A,True
9363573,A,True
9363596,A,False
9363622,A,False
9363689,B,False
9363750,B,False
9363884,A,True
9363926,A,False
9363968,A,True
9364116,A,True
9364228,A,False
9364356,B,False
9364408,B,False
9364724,A,True
9364768,A,False
9364847,A,True
9364880,B,False
9364881,A,False
9365118,A,False
9365249,B,False
9365325,B,False
9365339,A,True
9365347,A,True
9365421,A,False
9365422,B,False
9365526,A,True
9365588,A,False
9365687,A,False
9366522,B,True
9366556,A,False
9366620,B,False
9366691,A,True
9366744,A,True
9366975,B,True
9366998,A,False
9367138,A,False
9367272,A,True
9367487,A,True
9367575,B,True
9367587,A,False
9367706,B,False
9367755,B,False
9367827,A,False
9368046,B,False
9368107,B,False
9368128,B,False
9368175,A,False
9368319,B,False
9368351,A,False
9368372,A,False
9368541,A,False
9369015,B,False
9369081,B,True
9369098,A,True
9369130,A,False
9369131,A,False
9369142,B,True
9369206,B,False
9369622,A,True
9369732,A,False
9370012,A,True
9370082,A,False
9370251,B,True
9370339,A,False
9370359,B,True
9370484,A,True
9370576,B,False
9370577,B,True
9370614,A,True
9370645,B,False
9370866,B,True
9371046,A,False
9371074,A,True
9371145,A,False
9371196,A,True
9371251,B,False
9371350,A,False
9371531,B,True
9371782,A,True
9371858,A,False
9372058,A,False
9372106,B,True
9372121,A,True
9372193,A,True
9372225,A,True
9372255,B,True
9372374,B,True
9372587,A,True
9373396,A,False
9373439,B,True
9373517,B,True
9373572,B,True
9373612,A,True
9373640,A,True
9373819,A,True
9373851,B,True
9373936,A,True
9374038,B,True
9374045,B,False
9374079,B,True
9374096,A,True
9374263,B,True
9374390,A,True
9374429,B,True
9374770,A,False
9374836,A,False
9374842,A,False
9374925,B,True
9375147,A,False
9375161,B,False
9375736,B,False
9375879,A,False
9375888,A,True
9376033,B,False
9376038,B,False
9376095,B,False
9376205,B,False
9376496,B,False
9376536,A,True
9376877,A,True
9376996,A,True
9377160,A,False
9377205,A,False
9377252,B,False
9377362,B,True
9377371,A,False
9377604,A,False
9377808,A,False
9377819,B,False
9377847,A,False
9377887,A,False
9377907,B,True
9377985,A,True
9378019,A,True
9378166,A,False
9378196,B,False
9378375,B,False
9378481,B,False
9378730,A,False
9379009,B,False
9379048,B,True
9379118,A,False
9379179,A,False
9379225,B,False
9379254,B,False
9379447,B,True
9379710,A,False
9379721,B,False
9379883,A,False
9379889,B,True
9380032,B,True
9380061,A,True
9380070,B,False
9380231,B,False
9380238,A,False
9380248,A,True
9380371,B,False
9380391,A,False
9380398,A,False
9380831,B,False
9381133,A,False
9381230,A,True
9381254,A,False
9381299,A,False
9381404,A,True
9381639,B,True
9381672,A,False
9382106,B,True
9382529,B,True
9382630,B,False
9382641,B,True
9382693,B,False
9382698,B,True
9382723,A,False
9382776,B,True
9382938,B,False
9383011,B,False
9383188,A,False
9383238,B,True
9383315,B,True
9383438,A,False
9383449,A,True
9383471,B,False
9383472,A,True
9383493,A,True
9383557,A,False
9383687,B,False
9383704,B,False
9383810,B,False
9383840,A,False
9383956,B,False
9384161,A,False
9384315,B,False
9384320,B,False
9384487,B,False
9384629,B,False
9384656,A,True
9384780,A,True
9385071,B,False
9385134,B,False
9385442,B,True
9385701,A,True
9385798,A,False
9385835,A,True
9385894,A,True
9386286,B,False
9386441,B,False
9386661,A,False
9386709,A,True
9386758,A,False
9387534,A,True
9387669,A,False
9387672,B,True
9387759,B,False
9387910,B,False
9387927,B,True
9387994,B,False
9388170,A,False
9388211,B,True
9388308,B,False
9388588,B,False
9388609,A,False
9388978,B,True
9389142,A,False
9389304,B,True
9389322,B,False
9389329,B,True
9389497,B,False
9389586,A,True
9389587,A,False
9389759,A,False
9389816,A,False
9390032,B,False
9390127,A,False
9390229,A,False
9390482,A,False
9390534,A,False
9390569,B,False
9390780,A,True
9390786,B,True
9390835,B,False
9391215,B,False
9391323,B,False
9391535,B,True
9391547,B,True
9391604,A,False
9391643,A,False
9391644,A,True
9391704,B,False
9391811,A,False
9391894,A,False
9391900,A,True
9391968,B,False
9392063,B,False
9392128,A,False
9392134,A,False
9392142,B,True
9392196,A,True
9392503,A,True
9392638,B,False
9392736,A,True
9392926,B,False
9392958,A,True
9393028,B,False
9393044,B,True
9393092,B,True
9393186,A,False
9393222,B,True
9393354,B,True
9393409,A,False
9393445,B,False
9393452,A,True
9393523,B,True
9393675,B,True
9393724,B,False
9393728,A,False
9393860,B,False
9393896,B,False
9393906,A,True
9394100,B,True
9394159,B,True
9394252,B,False
9394333,B,True
9394541,B,False
9394907,A,True
9394924,B,True
9394958,A,False
9395179,A,False
9395190,A,True
9395250,B,False
9395458,B,False
9395578,B,False
9395614,B,True
9395665,A,False
9395761,A,True
9395780,B,False
9395825,B,True
9396096,B,False
9396282,B,True
9396296,B,False
9396517,A,False
9396678,A,False
9396695,A,False
9396828,B,True
9396843,A,False
9397000,A,True
9397206,B,True
9397367,A,False
9397400,A,True
9397434,A,False
9397548,A,False
9397562,A,True
9397673,B,True
9397998,A,True
9398021,B,False
9398107,A,True
9398145,B,True
9398262,A,False
9398366,A,True
9398514,A,True
9398554,A,True
9398687,B,False
9398745,B,False
9398770,B,False
9398804,B,True
9398891,B,False
9398913,B,False
9399097,A,False
9399152,B,False
9399375,B,False
9399385,B,False
9399549,B,False
9399585,A,False
9399589,A,False
9399603,B,True
9399823,B,True
9399892,B,False
9399937,A,False
9400282,A,True
9400313,A,True
9400430,B,False
9400802,A,True
9400969,B,False
9400976,B,True
9401043,A,False
9401146,A,False
9401202,A,True
9401262,B,False
9401382,A,True
9401561,B,False
9401744,B,True
9401775,B,False
9401840,B,False
9402173,B,True
9402482,A,True
9402686,A,False
9402707,A,True
9403057,A,False
9403080,A,False
9403105,A,False
9403302,B,True
9403330,A,False
9403450,B,False
9403651,B,False
9403684,A,True
9403731,B,False
9403771,B,True
9403876,A,False
9403939,A,False
9403979,B,False
9404154,B,False
9404216,B,False
9404256,B,False
9404294,B,True
9404343,A,True
9404392,B,True
9404488,B,True
9404719,A,True
9404752,A,True
9404849,A,False
9404878,A,True
9405334,B,False
9405640,B,False
9405694,B,False
9405808,B,True
9405810,B,False
9405834,B,False
9405874,A,False
9405906,A,False
9405960,B,False
9406298,A,False
9406337,A,False
9406668,A,False
9406669,B,False
9406754,B,True
9406809,B,True
9406813,B,True
9406817,A,False
9407018,B,True
9407033,B,True
9407165,B,False
9407170,A,False
9407251,A,True
9407399,A,True
9407618,B,False
9407671,B,False
9407683,B,False
9407718,B,True
9407738,A,True
9408013,B,False
9408180,B,False
9408181,A,True
9408297,A,False
9408303,A,False
9408379,A,False
9408526,B,False
9408680,B,False
9408840,A,False
9408853,B,True
9408877,A,False
9409127,A,False
9409150,A,False
9409191,B,False
9409242,A,False
9409256,A,True
9409315,A,True
9409348,A,False
9409636,A,False
9409848,B,False
9410128,A,False
9410164,B,True
9410226,B,True
9410354,A,False
9410403,A,True
9410699,A,False
9410888,A,True
9410979,A,True
9411107,A,False
9411157,A,False
9411187,B,True
9411221,B,True
9411241,A,False
9411317,B,False
9411503,B,False
9411807,A,False
9411824,A,False
9411874,B,False
9411961,B,True
9411966,A,True
9412025,B,True
9412057,B,True
9412305,B,False
9412448,A,False
9412480,A,False
9412483,B,True
9412679,A,True
9412782,A,False
9412785,A,False
9412801,A,True
9412992,B,False
9413234,A,False
9413269,B,True
9413302,A,False
9413433,B,False
9413545,B,True
9413674,B,True
9413748,A,False
9413825,A,True
9413895,A,True
9413897,B,True
9413914,B,True
9414039,A,False
9414283,B,False
9414284,B,True
9414355,A,True
9414580,A,True
9414581,A,True
9414584,B,True
9414677,A,False
9414735,A,True
9414786,B,True
9414927,B,True
9414969,B,True
9415037,B,False
9415145,A,True
9415196,A,True
9415223,B,False
9415267,A,True
9415480,A,False
9415613,A,False
9415688,A,True
9415778,A,False
9415829,B,True
9415848,A,False
